product_id,product_name,category,cost_price,selling_price,discount,stock,monthly_sales,demand_level,rating,supplier_lead_time
P837,Printer Laser Color (P837),Office,20693.0,26855.0,18.0,31,6,LOW,4.5,5
P838,USB Microphone (P838),Audio,6390.0,9136.0,10.0,53,132,HIGH,4.4,9
P839,Screen Cleaner Kit (P839),Accessories,201.0,309.0,15.0,92,61,MEDIUM,4.3,8
P840,Gaming LED Strip (P840),Gaming,1254.0,1857.0,12.0,30,61,MEDIUM,3.6,9
P841,Condenser Mic Studio (P841),Audio,9505.0,13607.0,15.0,80,154,HIGH,3.9,4
P842,Arcade Stick (P842),Gaming,4780.0,5799.0,5.0,50,242,HIGH,4.8,5
P843,IP Camera Outdoor (P843),Security,6372.0,8269.0,15.0,145,136,MEDIUM,3.9,15
P844,VR Headset Meta (P844),Wearables,30949.0,47501.0,15.0,13,49,LOW,4.5,2
P845,Motion Sensor (P845),Security,1206.0,1427.0,8.0,155,129,MEDIUM,4.6,13
P846,Mechanical Keyboard RGB (P846),Accessories,5116.0,7726.0,20.0,126,85,MEDIUM,4.7,7
P847,Printer All-in-One (P847),Office,17874.0,26461.0,2.0,17,28,LOW,4.2,8
P848,Tablet iPad Air (P848),Electronics,66569.0,96019.0,10.0,24,44,LOW,4.7,10
P849,4G LTE Router (P849),Networking,7402.0,8835.0,20.0,15,153,HIGH,3.8,8
P850,Webcam 4K (P850),Accessories,4707.0,6415.0,10.0,184,112,MEDIUM,4.3,3
P851,NVR 8 Channel (P851),Security,17968.0,22049.0,10.0,39,170,HIGH,4.8,5
P852,Arcade Stick (P852),Gaming,5512.0,7646.0,20.0,8,32,LOW,4.8,7
P853,UPS 2000VA (P853),Office,10370.0,14846.0,20.0,41,106,MEDIUM,4.8,8
P854,Tablet iPad Air (P854),Electronics,70613.0,97234.0,15.0,26,17,LOW,3.6,16
P855,iPhone 15 (P855),Electronics,94562.0,126412.0,5.0,36,150,HIGH,4.0,8
P856,Wireless Mouse Logitech (P856),Accessories,836.0,1236.0,15.0,28,163,HIGH,4.2,7
P857,Monitor 27 Inch (P857),Electronics,18157.0,23016.0,5.0,27,212,HIGH,4.4,16
P858,Mechanical Keyboard RGB (P858),Accessories,6424.0,9759.0,18.0,46,148,MEDIUM,4.7,2
P859,Server 1U Rack (P859),IT Hardware,64044.0,90410.0,5.0,40,8,LOW,3.6,20
P860,UPS 2000VA (P860),Office,9479.0,13823.0,10.0,73,102,HIGH,4.1,11
P861,Dash Camera 4K (P861),Security,3284.0,4666.0,2.0,180,82,MEDIUM,3.8,6
P862,Action Camera GoPro (P862),Electronics,31273.0,43762.0,10.0,80,132,HIGH,3.9,13
P863,Edge AI Device (P863),IT Hardware,61763.0,77129.0,8.0,31,115,HIGH,4.0,13
P864,Gaming Capture Card (P864),Gaming,9867.0,14875.0,8.0,26,24,LOW,3.9,2
P865,Arcade Stick (P865),Gaming,7131.0,8796.0,10.0,173,146,MEDIUM,4.8,8
P866,Smart Watch GPS (P866),Wearables,13859.0,19638.0,10.0,39,187,HIGH,4.5,9
P867,Security Alarm System (P867),Security,13112.0,18219.0,15.0,114,93,MEDIUM,3.7,12
P868,Gaming Console PS5 (P868),Electronics,44852.0,52987.0,10.0,189,99,MEDIUM,3.8,14
P869,AR Glasses (P869),Wearables,49722.0,62062.0,2.0,121,49,MEDIUM,3.5,3
P870,SSD NVMe 2TB (P870),Storage,14642.0,20698.0,15.0,17,6,LOW,3.8,4
P871,Network Switch 16 Port (P871),Networking,11594.0,15139.0,10.0,16,6,LOW,4.8,3
P872,Chromebook HP (P872),Electronics,25789.0,37944.0,5.0,108,66,MEDIUM,4.2,12
P873,Fitness Tracker Band (P873),Wearables,3100.0,4779.0,18.0,30,116,HIGH,3.7,4
P874,Network Switch 8 Port (P874),Networking,3565.0,5123.0,15.0,92,121,MEDIUM,4.9,5
P875,Racing Wheel (P875),Gaming,13527.0,17602.0,2.0,62,75,MEDIUM,4.8,9
P876,WiFi Router AX3000 (P876),Networking,5619.0,8275.0,5.0,37,29,LOW,4.1,10
P877,Workstation Dell (P877),IT Hardware,75620.0,99693.0,20.0,151,103,MEDIUM,3.9,13
P878,CCTV Camera IP (P878),Security,2977.0,4499.0,20.0,42,201,HIGH,4.0,11
P879,NVR 8 Channel (P879),Security,19484.0,25688.0,5.0,23,10,LOW,4.2,10
P880,Firewall Router (P880),Networking,12329.0,16885.0,15.0,140,99,MEDIUM,4.1,9
P881,Smart Ring Health (P881),Wearables,15059.0,18770.0,10.0,27,9,LOW,4.9,6
P882,Controller Wireless (P882),Gaming,5140.0,6214.0,12.0,30,125,HIGH,3.6,2
P883,Joystick Flight (P883),Gaming,6502.0,9296.0,12.0,100,144,MEDIUM,3.8,4
P884,Racing Wheel (P884),Gaming,8060.0,10404.0,15.0,66,203,HIGH,4.7,2
P885,GPU Compute Card (P885),IT Hardware,81917.0,119732.0,8.0,44,158,HIGH,4.6,10
P886,Mini PC i5 (P886),IT Hardware,28706.0,42221.0,20.0,117,99,MEDIUM,4.7,12
P887,WiFi Extender (P887),Networking,2201.0,3166.0,10.0,172,149,MEDIUM,3.5,4
P888,NVR 8 Channel (P888),Security,14445.0,20988.0,20.0,58,190,HIGH,3.8,11
P889,Binding Machine (P889),Office,4598.0,5980.0,2.0,65,44,MEDIUM,3.7,10
P890,Dash Camera 4K (P890),Security,5559.0,7740.0,18.0,65,152,HIGH,3.6,11
P891,4G LTE Router (P891),Networking,4826.0,6712.0,20.0,53,78,MEDIUM,3.8,10
P892,External HDD 2TB (P892),Storage,6731.0,9445.0,2.0,29,9,LOW,3.9,5
P893,DJ Headphones (P893),Audio,7098.0,9570.0,15.0,113,61,MEDIUM,4.8,8
P894,Printer All-in-One (P894),Office,18927.0,23238.0,18.0,129,48,MEDIUM,4.9,8
P895,SSD NVMe 1TB (P895),Storage,8239.0,12215.0,20.0,24,41,LOW,4.4,10
P896,Mini PC i7 (P896),IT Hardware,39034.0,60374.0,20.0,20,30,LOW,4.3,21
P897,Motion Sensor (P897),Security,1798.0,2505.0,5.0,27,34,LOW,4.6,9
P898,Document Camera (P898),Office,12941.0,19340.0,18.0,32,44,LOW,4.2,15
P899,Portable SSD 1TB (P899),Storage,11059.0,14660.0,2.0,22,15,LOW,4.8,10
P900,DJ Headphones (P900),Audio,8665.0,12463.0,10.0,30,205,HIGH,5.0,3
P901,Screen Cleaner Kit (P901),Accessories,342.0,445.0,20.0,37,18,LOW,3.6,2
P902,Laptop Bag 15 Inch (P902),Accessories,1181.0,1720.0,10.0,94,41,MEDIUM,3.7,4
P903,Smart Glasses (P903),Wearables,28302.0,34111.0,10.0,65,96,MEDIUM,4.2,6
P904,SSD SATA 1TB (P904),Storage,8267.0,11612.0,8.0,30,39,LOW,3.8,2
P905,True Wireless Earbuds (P905),Audio,3602.0,4488.0,2.0,42,236,HIGH,4.2,2
P906,Gaming Desk L-Shape (P906),Gaming,15906.0,20584.0,2.0,126,46,MEDIUM,4.7,5
P907,Smart Watch GPS (P907),Wearables,9200.0,10911.0,2.0,39,186,HIGH,4.5,3
P908,WiFi Router AX3000 (P908),Networking,5652.0,8406.0,8.0,136,45,MEDIUM,4.3,7
P909,Health Monitor Watch (P909),Wearables,9134.0,12889.0,18.0,44,130,HIGH,3.8,7
P910,Fitness Tracker Band (P910),Wearables,1525.0,2169.0,2.0,86,98,MEDIUM,3.6,6
P911,Security Alarm System (P911),Security,8264.0,12459.0,18.0,157,116,MEDIUM,5.0,6
P912,Arcade Stick (P912),Gaming,5186.0,7960.0,15.0,32,199,HIGH,4.0,7
P913,Server Tower (P913),IT Hardware,88404.0,124222.0,20.0,89,121,MEDIUM,4.3,18
P914,iPhone 15 (P914),Electronics,75424.0,110180.0,5.0,139,134,MEDIUM,4.6,16
P915,Gaming Mouse RGB (P915),Accessories,2034.0,2775.0,10.0,7,18,LOW,3.9,9
P916,Fitness Tracker Band (P916),Wearables,1973.0,2798.0,2.0,195,93,MEDIUM,4.7,2
P917,Ethernet Cable Cat6 (P917),Networking,303.0,381.0,2.0,43,163,HIGH,4.4,8
P918,Gaming Capture Card (P918),Gaming,9101.0,12860.0,5.0,39,117,HIGH,3.6,4
P919,Mesh WiFi System (P919),Networking,8459.0,11836.0,10.0,32,10,LOW,4.6,6
P920,Portable SSD 1TB (P920),Storage,9389.0,12552.0,10.0,144,113,MEDIUM,5.0,5
P921,Portable Speaker Waterproof (P921),Audio,2176.0,3351.0,18.0,142,100,MEDIUM,4.1,8
P922,Memory Card 128GB (P922),Storage,616.0,814.0,5.0,34,176,HIGH,4.3,4
P923,Studio Monitor Speaker (P923),Audio,15709.0,21173.0,18.0,48,101,MEDIUM,4.0,9
P924,Mesh WiFi System (P924),Networking,12581.0,14865.0,15.0,131,93,MEDIUM,5.0,7
P925,Projector HD (P925),Office,26002.0,40183.0,5.0,61,44,MEDIUM,4.1,14
P926,SSD NVMe 1TB (P926),Storage,10052.0,15421.0,15.0,192,102,MEDIUM,4.5,2
P927,UPS 2000VA (P927),Office,12678.0,16097.0,2.0,18,192,HIGH,4.5,15
P928,SSD NVMe 2TB (P928),Storage,15633.0,23909.0,8.0,15,43,LOW,3.5,3
P929,UPS 2000VA (P929),Office,12530.0,19302.0,5.0,138,64,MEDIUM,3.7,11
P930,Noise Cancelling Earbuds (P930),Audio,6860.0,10551.0,18.0,135,133,MEDIUM,4.6,3
P931,USB Hub 4 Port (P931),Accessories,788.0,1030.0,8.0,30,18,LOW,4.5,2
P932,Memory Card 128GB (P932),Storage,601.0,725.0,18.0,103,123,MEDIUM,4.6,4
P933,Pen Drive 64GB (P933),Storage,493.0,606.0,20.0,33,12,LOW,4.4,5
P934,SSD NVMe 1TB (P934),Storage,7236.0,9028.0,10.0,33,31,LOW,4.4,3
P935,External HDD 4TB (P935),Storage,8173.0,10786.0,12.0,20,6,LOW,4.2,3
P936,Laptop Lenovo ThinkPad (P936),Electronics,51725.0,79317.0,2.0,5,38,LOW,4.1,15
P937,Portable Speaker Waterproof (P937),Audio,3041.0,3968.0,18.0,117,127,MEDIUM,5.0,5
P938,AR Glasses (P938),Wearables,53704.0,64508.0,15.0,15,125,HIGH,4.2,8
P939,External HDD 2TB (P939),Storage,6125.0,9197.0,12.0,62,163,HIGH,4.2,9
P940,Stream Deck (P940),Gaming,16622.0,19633.0,15.0,7,28,LOW,5.0,7
P941,Mini PC i5 (P941),IT Hardware,29888.0,39693.0,5.0,198,100,MEDIUM,4.8,21
P942,Power Bank 10000mAh (P942),Accessories,1094.0,1370.0,8.0,79,246,HIGH,3.5,9
P943,Ring Light 10 Inch (P943),Accessories,2282.0,3534.0,20.0,12,33,LOW,4.2,10
P944,Network Switch 8 Port (P944),Networking,2923.0,4264.0,5.0,6,50,LOW,3.7,7
P945,Shredder Office (P945),Office,4161.0,5307.0,20.0,32,131,HIGH,4.9,15
P946,Server Tower (P946),IT Hardware,106822.0,139204.0,10.0,58,116,HIGH,4.1,18
P947,Label Printer (P947),Office,6055.0,8404.0,18.0,48,157,HIGH,3.7,6
P948,Mechanical Keyboard RGB (P948),Accessories,4521.0,6325.0,10.0,176,54,MEDIUM,4.1,7
P949,Document Camera (P949),Office,12422.0,16086.0,10.0,55,208,HIGH,4.7,15
P950,Memory Card 256GB (P950),Storage,1796.0,2512.0,5.0,147,108,MEDIUM,4.0,6
P951,4G LTE Router (P951),Networking,6540.0,8074.0,12.0,7,47,LOW,4.4,6
P952,Gaming Desk L-Shape (P952),Gaming,14735.0,22009.0,20.0,156,67,MEDIUM,3.9,8
P953,Monitor 27 Inch (P953),Electronics,15222.0,21999.0,10.0,75,46,MEDIUM,4.8,18
P954,Shredder Office (P954),Office,6453.0,9189.0,8.0,65,240,HIGH,4.0,15
P955,Raspberry Pi 4 (P955),IT Hardware,5394.0,7145.0,12.0,40,17,LOW,4.1,9
P956,Kids Smart Watch (P956),Wearables,4665.0,5598.0,12.0,177,60,MEDIUM,3.7,9
P957,True Wireless Earbuds (P957),Audio,3024.0,4468.0,10.0,122,41,MEDIUM,4.6,3
P958,Pen Drive 128GB (P958),Storage,1460.0,1954.0,8.0,60,124,HIGH,5.0,4
P959,Gaming Laptop ASUS (P959),Electronics,94507.0,134251.0,18.0,46,203,HIGH,3.6,10
P960,Projector HD (P960),Office,25935.0,36324.0,8.0,198,88,MEDIUM,3.6,12
P961,Shredder Office (P961),Office,5397.0,7257.0,2.0,12,10,LOW,4.2,15
P962,Joystick Flight (P962),Gaming,5104.0,7105.0,20.0,16,11,LOW,4.1,8
P963,Condenser Mic Studio (P963),Audio,8751.0,11379.0,8.0,35,129,MEDIUM,4.1,10
P964,Gaming LED Strip (P964),Gaming,1283.0,1911.0,5.0,30,153,HIGH,3.8,4
P965,Smart TV 55 Inch (P965),Electronics,55286.0,71667.0,2.0,15,18,LOW,3.6,11
P966,MacBook Pro M2 (P966),Electronics,139498.0,190732.0,15.0,69,143,HIGH,5.0,17
P967,iPhone 15 (P967),Electronics,81012.0,123956.0,12.0,65,96,MEDIUM,4.4,18
P968,Health Monitor Watch (P968),Wearables,10554.0,16346.0,10.0,41,124,MEDIUM,3.9,5
P969,SSD NVMe 2TB (P969),Storage,17137.0,21586.0,8.0,181,67,MEDIUM,4.0,4
P970,Video Doorbell (P970),Security,4260.0,5429.0,18.0,132,60,MEDIUM,4.2,9
P971,Binding Machine (P971),Office,3572.0,4484.0,12.0,62,149,HIGH,4.3,15
P972,Arcade Stick (P972),Gaming,5156.0,7651.0,15.0,63,211,HIGH,3.5,5
P973,Webcam 4K (P973),Accessories,3374.0,4119.0,18.0,10,45,LOW,4.0,7
P974,True Wireless Earbuds (P974),Audio,4672.0,5903.0,2.0,29,19,LOW,4.9,3
P975,Memory Card 256GB (P975),Storage,1874.0,2424.0,20.0,23,27,LOW,4.3,3
P976,Smartphone Samsung S23 (P976),Electronics,60406.0,88084.0,8.0,166,134,MEDIUM,4.3,21
P977,Projector HD (P977),Office,29700.0,37893.0,8.0,126,58,MEDIUM,4.4,9
P978,Monitor 32 Inch 4K (P978),Electronics,40028.0,50922.0,18.0,142,63,MEDIUM,5.0,19
P979,Serial Console Server (P979),IT Hardware,20868.0,31980.0,10.0,52,149,MEDIUM,4.9,13
P980,Apple Watch Series 8 (P980),Wearables,41347.0,49963.0,10.0,22,142,HIGH,3.6,6
P981,Gaming LED Strip (P981),Gaming,2251.0,2665.0,18.0,64,133,MEDIUM,4.2,10
P982,Gaming Desk L-Shape (P982),Gaming,16055.0,22606.0,2.0,166,129,MEDIUM,4.6,5
P983,Arcade Stick (P983),Gaming,4669.0,6284.0,8.0,164,137,MEDIUM,4.9,4
P984,Cable Management Kit (P984),Accessories,636.0,871.0,2.0,73,88,MEDIUM,4.1,3
P985,Smart Watch GPS (P985),Wearables,12990.0,19417.0,5.0,23,35,LOW,3.9,2
P986,Video Doorbell (P986),Security,4761.0,6155.0,2.0,22,224,HIGH,4.0,14
P987,Raspberry Pi 4 (P987),IT Hardware,4246.0,5179.0,15.0,66,147,HIGH,4.0,8
P988,Projector HD (P988),Office,24568.0,33800.0,8.0,31,102,MEDIUM,3.7,15
P989,Wired Earphones (P989),Audio,635.0,837.0,15.0,167,63,MEDIUM,4.7,3
P990,GPU Compute Card (P990),IT Hardware,92699.0,114936.0,15.0,121,40,MEDIUM,4.8,18
P991,WiFi Router AX3000 (P991),Networking,4012.0,4794.0,18.0,38,82,MEDIUM,3.7,5
P992,GPU Compute Card (P992),IT Hardware,97437.0,119258.0,20.0,62,142,MEDIUM,4.0,19
P993,Projector 4K (P993),Office,74602.0,108509.0,18.0,6,11,LOW,3.7,10
P994,Gaming Chair RGB (P994),Gaming,13372.0,16949.0,15.0,32,116,MEDIUM,4.2,6
P995,Portable Speaker Waterproof (P995),Audio,2182.0,2921.0,8.0,93,63,MEDIUM,3.9,3
P996,Noise Cancelling Earbuds (P996),Audio,6613.0,9811.0,10.0,56,140,MEDIUM,4.6,10
P997,NVR 8 Channel (P997),Security,13509.0,20214.0,8.0,30,13,LOW,3.6,8
P998,Pen Drive 128GB (P998),Storage,714.0,895.0,2.0,108,107,MEDIUM,4.6,5
P999,Ethernet Cable Cat6 (P999),Networking,328.0,394.0,18.0,58,78,MEDIUM,3.9,6
P1000,AR Glasses (P1000),Wearables,50680.0,76587.0,8.0,25,8,LOW,3.8,9
P1001,Condenser Mic Studio (P1001),Audio,8605.0,10742.0,20.0,58,78,MEDIUM,3.6,2
P1002,Gaming Controller PC (P1002),Gaming,3262.0,4744.0,15.0,165,115,MEDIUM,4.4,5
P1003,Wired Earphones (P1003),Audio,692.0,839.0,5.0,12,43,LOW,3.6,5
P1004,4G LTE Router (P1004),Networking,7277.0,8788.0,15.0,81,100,MEDIUM,4.3,4
P1005,Chromebook HP (P1005),Electronics,23917.0,33094.0,12.0,59,243,HIGH,4.8,14
P1006,Power Bank 30000mAh (P1006),Accessories,1935.0,2583.0,2.0,13,22,LOW,3.9,2
P1007,WiFi Extender (P1007),Networking,1844.0,2539.0,5.0,29,37,LOW,4.3,8
P1008,Document Camera (P1008),Office,9629.0,12018.0,8.0,32,115,MEDIUM,4.8,13
P1009,Serial Console Server (P1009),IT Hardware,25078.0,34464.0,12.0,49,175,HIGH,4.3,9
P1010,WiFi Router AC1200 (P1010),Networking,2194.0,2826.0,8.0,32,171,HIGH,3.9,2
P1011,Network Switch 8 Port (P1011),Networking,3569.0,4213.0,15.0,113,87,MEDIUM,3.6,10
P1012,Noise Cancelling Earbuds (P1012),Audio,6101.0,9227.0,12.0,190,47,MEDIUM,4.7,7
P1013,Network Switch 16 Port (P1013),Networking,8884.0,13677.0,5.0,127,128,MEDIUM,4.9,6
P1014,IP Camera Outdoor (P1014),Security,4118.0,5533.0,15.0,30,42,LOW,3.7,8
P1015,UPS 1000VA (P1015),Office,6019.0,8169.0,20.0,16,16,LOW,3.8,12
P1016,Portable SSD 500GB (P1016),Storage,5846.0,7569.0,8.0,23,148,HIGH,3.7,8
P1017,4G LTE Router (P1017),Networking,7227.0,11123.0,5.0,33,57,MEDIUM,4.4,8
P1018,Printer Laser Mono (P1018),Office,8995.0,10659.0,2.0,22,10,LOW,3.7,15
P1019,CCTV Camera IP (P1019),Security,4323.0,5116.0,5.0,116,144,MEDIUM,4.8,6
P1020,Mesh WiFi System (P1020),Networking,10402.0,14441.0,20.0,57,178,HIGH,4.2,5
P1021,Smart TV 55 Inch (P1021),Electronics,60917.0,86025.0,5.0,11,7,LOW,4.3,8
P1022,Stream Deck (P1022),Gaming,12993.0,19717.0,2.0,14,29,LOW,4.0,6
P1023,WiFi Extender (P1023),Networking,2093.0,3023.0,5.0,87,54,MEDIUM,3.7,6
P1024,Apple Watch Series 8 (P1024),Wearables,41157.0,50368.0,5.0,37,138,HIGH,4.1,7
P1025,NVR 8 Channel (P1025),Security,17435.0,21542.0,12.0,119,76,MEDIUM,4.8,9
P1026,GPU Compute Card (P1026),IT Hardware,77181.0,98653.0,5.0,33,138,HIGH,4.0,13
P1027,Edge AI Device (P1027),IT Hardware,66515.0,102516.0,5.0,22,32,LOW,3.7,12
P1028,SSD SATA 1TB (P1028),Storage,8033.0,10527.0,20.0,135,128,MEDIUM,4.4,7
P1029,Portable SSD 500GB (P1029),Storage,7765.0,10264.0,20.0,166,103,MEDIUM,4.3,5
P1030,Printer Laser Color (P1030),Office,23810.0,31812.0,10.0,122,70,MEDIUM,3.5,5
P1031,Health Monitor Watch (P1031),Wearables,8370.0,10290.0,5.0,28,27,LOW,4.8,4
P1032,Portable Speaker Waterproof (P1032),Audio,2317.0,3466.0,18.0,8,19,LOW,4.6,3
P1033,Pen Drive 128GB (P1033),Storage,1286.0,1849.0,18.0,57,129,MEDIUM,4.5,3
P1034,PDU Smart (P1034),IT Hardware,13223.0,15751.0,15.0,9,20,LOW,3.5,20
P1035,Printer All-in-One (P1035),Office,17358.0,23499.0,8.0,106,129,MEDIUM,4.2,10
P1036,GPU Compute Card (P1036),IT Hardware,87943.0,113104.0,8.0,7,46,LOW,4.4,9
P1037,Gaming Controller PC (P1037),Gaming,2525.0,3757.0,20.0,96,146,MEDIUM,4.9,10
P1038,Noise Cancelling Earbuds (P1038),Audio,6523.0,9945.0,12.0,63,233,HIGH,5.0,4
P1039,WiFi Extender (P1039),Networking,2005.0,2528.0,8.0,24,243,HIGH,4.7,9
P1040,Raspberry Pi 4 (P1040),IT Hardware,5132.0,6825.0,18.0,32,28,LOW,3.8,8
P1041,Mechanical Keyboard RGB (P1041),Accessories,4588.0,6736.0,15.0,15,23,LOW,4.3,3
P1042,Firewall Router (P1042),Networking,12088.0,18332.0,10.0,38,121,MEDIUM,3.9,3
P1043,Dash Camera 4K (P1043),Security,3126.0,4830.0,20.0,10,25,LOW,4.9,5
P1044,Smart Ring Health (P1044),Wearables,19670.0,26851.0,15.0,31,191,HIGH,4.6,3
P1045,AR Glasses (P1045),Wearables,65620.0,89658.0,8.0,35,29,LOW,4.4,2
P1046,True Wireless Earbuds (P1046),Audio,2879.0,3891.0,5.0,42,159,HIGH,4.7,4
P1047,Memory Card 256GB (P1047),Storage,1620.0,2348.0,15.0,116,56,MEDIUM,3.9,8
P1048,Graphics Card RTX 4070 (P1048),Electronics,49782.0,77107.0,5.0,78,245,HIGH,3.6,7
P1049,SSD NVMe 2TB (P1049),Storage,15283.0,23513.0,5.0,110,98,MEDIUM,3.8,6
P1050,External HDD 4TB (P1050),Storage,8120.0,10673.0,5.0,34,50,LOW,3.9,9
P1051,Portable Speaker Waterproof (P1051),Audio,3431.0,4227.0,5.0,20,224,HIGH,4.0,6
P1052,UPS 2000VA (P1052),Office,13285.0,20184.0,8.0,189,105,MEDIUM,4.9,10
P1053,Power Bank 30000mAh (P1053),Accessories,2812.0,3592.0,2.0,44,122,MEDIUM,4.6,5
P1054,Gaming Chair RGB (P1054),Gaming,9082.0,11071.0,18.0,9,30,LOW,3.8,9
P1055,Cable Management Kit (P1055),Accessories,486.0,689.0,20.0,11,16,LOW,4.9,8
P1056,Scanner Flatbed (P1056),Office,7606.0,9157.0,15.0,42,224,HIGH,4.6,12
P1057,Webcam 4K (P1057),Accessories,4364.0,6030.0,20.0,25,18,LOW,4.4,8
P1058,Monitor 32 Inch 4K (P1058),Electronics,41423.0,63877.0,10.0,32,6,LOW,3.9,17
P1059,External HDD 4TB (P1059),Storage,7567.0,9696.0,5.0,33,50,LOW,4.8,10
P1060,Network Switch 16 Port (P1060),Networking,8920.0,10703.0,18.0,106,136,MEDIUM,3.7,7
P1061,Projector HD (P1061),Office,28181.0,40436.0,8.0,60,211,HIGH,4.9,14
P1062,Printer Laser Mono (P1062),Office,11024.0,16654.0,10.0,14,47,LOW,4.0,10
P1063,Chromebook HP (P1063),Electronics,30965.0,47238.0,20.0,67,129,HIGH,3.9,18
P1064,Desktop PC i7 (P1064),Electronics,76696.0,114828.0,20.0,54,114,MEDIUM,3.6,18
P1065,WiFi Extender (P1065),Networking,2105.0,3087.0,18.0,17,18,LOW,5.0,2
P1066,VR Headset Meta (P1066),Wearables,28227.0,42673.0,5.0,146,123,MEDIUM,4.1,7
P1067,Health Monitor Watch (P1067),Wearables,8129.0,12522.0,15.0,34,16,LOW,4.1,4
P1068,Arcade Stick (P1068),Gaming,5151.0,6909.0,12.0,51,211,HIGH,4.6,3
P1069,Membrane Keyboard (P1069),Accessories,890.0,1056.0,18.0,39,44,LOW,3.6,9
P1070,Arcade Stick (P1070),Gaming,7723.0,11021.0,18.0,40,34,LOW,4.1,5
P1071,Server Tower (P1071),IT Hardware,89025.0,131195.0,20.0,195,145,MEDIUM,4.6,18
P1072,Printer Laser Mono (P1072),Office,12728.0,18703.0,12.0,21,47,LOW,4.0,11
P1073,WiFi Router AC1200 (P1073),Networking,2670.0,3560.0,2.0,38,28,LOW,4.7,7
P1074,Fitness Tracker Band (P1074),Wearables,3131.0,4845.0,10.0,79,90,MEDIUM,4.4,8
P1075,Digital Camera DSLR (P1075),Electronics,45295.0,69192.0,18.0,66,144,HIGH,4.9,15
P1076,Pen Drive 128GB (P1076),Storage,885.0,1277.0,8.0,177,120,MEDIUM,4.7,6
P1077,Gaming Controller PC (P1077),Gaming,4682.0,5878.0,5.0,14,5,LOW,3.5,10
P1078,USB Hub 4 Port (P1078),Accessories,591.0,860.0,8.0,38,191,HIGH,3.9,5
P1079,Wired Earphones (P1079),Audio,668.0,849.0,18.0,50,113,HIGH,3.6,4
P1080,Digital Camera DSLR (P1080),Electronics,52738.0,64395.0,5.0,21,23,LOW,4.8,8
P1081,Backpack Gaming (P1081),Accessories,2936.0,4456.0,10.0,35,102,MEDIUM,4.1,9
P1082,Laptop Stand Adjustable (P1082),Accessories,2300.0,3033.0,15.0,71,97,MEDIUM,3.8,2
P1083,Portable SSD 500GB (P1083),Storage,6702.0,9413.0,2.0,27,26,LOW,4.2,10
P1084,Smartphone Samsung S23 (P1084),Electronics,63870.0,81381.0,5.0,39,6,LOW,3.5,15
P1085,SSD NVMe 1TB (P1085),Storage,10467.0,12796.0,10.0,19,13,LOW,3.6,4
P1086,Soundbar 2.1 (P1086),Audio,10889.0,16690.0,15.0,105,123,MEDIUM,4.2,9
P1087,Projector 4K (P1087),Office,80551.0,122540.0,12.0,22,48,LOW,4.9,6
P1088,Dash Camera 4K (P1088),Security,3872.0,5707.0,20.0,138,97,MEDIUM,4.4,9
P1089,Kids Smart Watch (P1089),Wearables,2769.0,3660.0,10.0,191,87,MEDIUM,4.7,9
P1090,External HDD 2TB (P1090),Storage,7087.0,9026.0,18.0,38,46,LOW,4.0,2
P1091,HDMI Cable 2m (P1091),Accessories,524.0,702.0,8.0,85,49,MEDIUM,4.5,7
P1092,Pen Drive 64GB (P1092),Storage,461.0,598.0,2.0,149,67,MEDIUM,4.4,7
P1093,5G Router (P1093),Networking,8331.0,10705.0,10.0,173,53,MEDIUM,3.9,3
P1094,Video Doorbell (P1094),Security,6387.0,8565.0,15.0,36,8,LOW,4.2,9
P1095,Printer Laser Color (P1095),Office,19241.0,23923.0,15.0,177,70,MEDIUM,3.5,5
P1096,CCTV Camera IP (P1096),Security,4597.0,5908.0,18.0,38,39,LOW,3.6,15
P1097,MacBook Pro M2 (P1097),Electronics,126747.0,188478.0,18.0,111,75,MEDIUM,4.6,13
P1098,Keyboard Wrist Rest (P1098),Accessories,1042.0,1420.0,2.0,146,129,MEDIUM,4.2,3
P1099,Kids Smart Watch (P1099),Wearables,2757.0,3482.0,2.0,32,25,LOW,3.8,3
P1100,Ethernet Cable Cat6 (P1100),Networking,445.0,614.0,2.0,48,113,HIGH,4.8,2
P1101,Gaming Mouse RGB (P1101),Accessories,3410.0,4118.0,15.0,127,141,MEDIUM,3.9,4
P1102,NAS Storage 4TB (P1102),Storage,22607.0,27733.0,8.0,72,205,HIGH,4.5,10
P1103,Joystick Flight (P1103),Gaming,7600.0,10827.0,12.0,153,133,MEDIUM,3.8,6
P1104,Noise Cancelling Earbuds (P1104),Audio,5873.0,8144.0,10.0,82,134,MEDIUM,4.5,3
P1105,Server 1U Rack (P1105),IT Hardware,61374.0,87647.0,20.0,77,148,HIGH,3.7,10
P1106,IP Camera Outdoor (P1106),Security,5042.0,6534.0,12.0,69,123,MEDIUM,4.8,6
P1107,SSD NVMe 1TB (P1107),Storage,10667.0,14109.0,20.0,40,231,HIGH,4.7,5
P1108,Webcam 4K (P1108),Accessories,4269.0,6121.0,5.0,12,11,LOW,3.9,9
P1109,SSD NVMe 2TB (P1109),Storage,12172.0,17344.0,20.0,170,55,MEDIUM,3.6,8
P1110,Mesh WiFi System (P1110),Networking,9985.0,13374.0,15.0,28,22,LOW,3.6,8
P1111,Scanner Flatbed (P1111),Office,7176.0,9537.0,12.0,162,103,MEDIUM,4.2,15
